time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-2-26 5:00,26,24,89,0,,40,9.4,,1009,,3
2024-2-26 6:00,26,24,89,0,,40,9.4,,1009,,3
2024-2-26 7:00,26,24,89,0,,40,11.2,,1010,,3
2024-2-26 8:00,27,25,89,0,,30,11.2,,1010,,3
2024-2-26 9:00,29,24.1,75,0,,40,16.6,,1011,,2
2024-2-26 10:00,29,24.1,75,0,,50,24.1,,1012,,3
2024-2-26 11:00,31,23.1,63,0,,50,25.9,,1012,,3
2024-2-26 12:00,31,23.9,66,0.1,,40,25.9,,1012,,17
2024-2-26 13:00,32,24.1,63,0.1,,60,27.7,,1011,,17
2024-2-26 14:00,33,23.1,56,0,,50,24.1,,1010,,3
2024-2-26 15:00,31,23.1,63,0,,40,27.7,,1009,,3
2024-2-26 16:00,32,23,59,0,,40,24.1,,1008,,3
2024-2-26 17:00,32,24.1,63,0,,50,22.3,,1008,,3
2024-2-26 18:00,31,23.9,66,0,,40,22.3,,1008,,3
2024-2-26 19:00,29,24.1,75,0,,30,20.5,,1008,,3
2024-2-26 20:00,28,24,79,0,,30,18.4,,1009,,3
2024-2-26 21:00,28,24,79,0,,40,16.6,,1009,,3
2024-2-26 22:00,27,24.1,84,0,,40,14.8,,1010,,3
2024-2-26 23:00,28,24,79,0,,20,13,,1010,,3
2024-2-27 0:00,28,24,79,0,,30,14.8,,1010,,3
2024-2-27 1:00,27,24.1,84,0,,10,11.2,,1010,,3
2024-2-27 2:00,27,24.1,84,0,,20,14.8,,1010,,3
2024-2-27 3:00,27,24.1,84,0,,20,14.8,,1009,,3
2024-2-27 4:00,27,24.1,84,0,,30,16.6,,1009,,3
2024-2-27 5:00,27,24.1,84,0,,40,14.8,,1009,,3
2024-2-27 6:00,27,24.1,84,0,,40,13,,1009,,3
2024-2-27 7:00,27,24.1,84,0,,20,11.2,,1010,,3
2024-2-27 8:00,27,24.1,84,0,,20,9.4,,1010,,3
2024-2-27 9:00,28,24,79,0,,30,11.2,,1011,,3
2024-2-27 10:00,28,24,79,0,,10,11.2,,1011,,3
2024-2-27 11:00,29,23,70,0,,20,20.5,,1012,,3
2024-2-27 12:00,29,24.1,75,0,,30,18.4,,1011,,3
2024-2-27 13:00,30,23.9,70,1.5,,30,20.5,,1011,,18
2024-2-27 14:00,31,23.1,63,0.9,,30,18.4,,1010,,17
2024-2-27 15:00,30,21.9,62,0.5,,30,24.1,,1009,,17
2024-2-27 16:00,30,21.9,62,0.6,,30,22.3,,1008,,17
2024-2-27 17:00,30,23,66,0,,20,18.4,,1008,,2
2024-2-27 18:00,29,24.1,75,0,,10,13,,1008,,3
2024-2-27 19:00,29,24.1,75,0,,30,18.4,,1008,,3
2024-2-27 20:00,28,24,79,0,,20,18.4,,1008,,3
2024-2-27 21:00,28,24,79,0,,30,22.3,,1009,,3
2024-2-27 22:00,27,24.1,84,0,,20,18.4,,1010,,3
2024-2-27 23:00,27,24.1,84,0,,30,18.4,,1010,,3
2024-2-28 0:00,27,24.1,84,0,,10,13,,1010,,3
2024-2-28 1:00,27,24.1,84,0,,40,9.4,,1010,,3
2024-2-28 2:00,27,24.1,84,0,,40,14.8,,1010,,3
2024-2-28 3:00,27,24.1,84,0,,20,16.6,,1009,,3
2024-2-28 4:00,27,24.1,84,0,,10,13,,1008,,3
2024-2-28 5:00,27,24.1,84,0,,360,9.4,,1008,,3
2024-2-28 6:00,27,24.1,84,0,,20,14.8,,1008,,3
2024-2-28 7:00,26,24,89,0,,50,14.8,,1008,,3
2024-2-28 8:00,27,24.1,84,0,,40,16.6,,1009,,3
2024-2-28 9:00,29,23,70,0,,50,25.9,,1010,,3
2024-2-28 10:00,30,23,66,0,,40,29.5,,1010,,3
2024-2-28 11:00,31,23.1,63,0,,50,27.7,,1010,,3
2024-2-28 12:00,31,23.1,63,0,,20,27.7,,1010,,3
2024-2-28 13:00,31,23.1,63,0,,30,25.9,,1009,,3
2024-2-28 14:00,31,23.1,63,0,,20,24.1,,1009,,3
2024-2-28 15:00,32,22.1,56,0.2,,30,25.9,,1008,,7
2024-2-28 16:00,32,20.9,52,0,,30,22.3,,1007,,3
2024-2-28 17:00,31,20.9,55,0,,30,22.3,,1007,,3
2024-2-28 18:00,30,21.1,59,0,,20,25.9,,1007,,3
2024-2-28 19:00,29,21,62,0,,30,24.1,,1008,,3
2024-2-28 20:00,28,22,70,0,,40,16.6,,1008,,3
2024-2-28 21:00,28,22.9,74,0,,30,16.6,,1009,,3
2024-2-28 22:00,28,22.9,74,0,,30,18.4,,1010,,3
2024-2-28 23:00,27,23,79,0,,10,11.2,,1010,,3
2024-2-29 0:00,27,23,79,0,,20,14.8,,1010,,3
2024-2-29 1:00,26,23.1,84,0,,30,11.2,,1010,,3
2024-2-29 2:00,27,23,79,0,,20,13,,1010,,3
2024-2-29 3:00,26,24,89,0,,20,11.2,,1009,,2
2024-2-29 4:00,26,23.1,84,0,,10,11.2,,1009,,3
2024-2-29 5:00,26,23.1,84,0,,10,11,,1008,,3
2024-2-29 6:00,26,23.1,84,0,,20,13,,1008,,3
2024-2-29 7:00,26,23.1,84,0,,20,11.2,,1009,,3
2024-2-29 8:00,27,24.1,84,0,,10,11.2,,1010,,3
2024-2-29 9:00,29,24.1,75,0,,20,16.6,,1010,,3
2024-2-29 10:00,29,23,70,0,,30,25.9,,1011.3,,3
2024-2-29 11:00,31,23.1,63,0,,10,18.4,,1011.6,,3
2024-2-29 12:00,32,23,59,0,,30,22.3,,1010,,3
2024-2-29 13:00,33,22.2,53,0,,20,22.3,,1010,,3
2024-2-29 14:00,33,22.2,53,0.1,,20,18.4,,1009,,7
2024-2-29 15:00,33,22.2,53,0.2,,30,18.4,,1008,,7
2024-2-29 16:00,34,21.1,47,0.3,,40,24.1,,1007,,8
2024-2-29 17:00,33,23.1,56,0.2,,40,22.3,,1007,,7
2024-2-29 18:00,32,23,59,0,,20,18.4,,1007,,3
2024-2-29 19:00,30,23,66,0,,40,18.4,,1008,,3
2024-2-29 20:00,29,24.1,75,0,,20,18.4,,1009,,3
2024-2-29 21:00,29,24.1,75,0,,20,16.6,,1010,,3
2024-2-29 22:00,28,24,79,0,,30,13,,1010,,3
2024-2-29 23:00,27,24.1,84,0,,30,13,,1011,,3
2024-3-1 0:00,27,24.1,84,0,,30,13,,1011,,3
2024-3-1 1:00,27,24.1,84,0,,40,13,,1011,,3
2024-3-1 2:00,27,24.1,84,0,,40,11.2,,1010,,3
2024-3-1 3:00,27,24.1,84,0,,40,9.4,,1010,,3
2024-3-1 4:00,27,25,89,0,,10,11.2,,1009,,3
2024-3-1 5:00,27,25,89,0,,10,11.2,,1009,,3
2024-3-1 6:00,27,25,89,0,,20,9.4,,1009.1,,3
2024-3-1 7:00,27,25,89,0,,360,7.6,,1009,,3
2024-3-1 8:00,27,25,89,0,,30,11.2,,1010,,3
2024-3-1 9:00,28,25,84,0,,20,11.2,,1011,,3
2024-3-1 10:00,30,23.9,70,0,,20,20.5,,1011.3,,3
2024-3-1 11:00,30,23.9,70,0.1,,30,18.4,,1011.6,,7
2024-3-1 12:00,32,24.1,63,0,,30,18.4,,1010,,3
2024-3-1 13:00,30,25.1,75,0,,60,18.4,,1010,,3
2024-3-1 14:00,32,24.1,63,0,,20,14.8,,1009,,3
2024-3-1 15:00,31,25.1,71,0.4,,50,22.3,,1008,,8
2024-3-1 16:00,31,23.9,66,1.2,,40,25.9,,1007,,9
2024-3-1 17:00,30,23.9,70,0.2,,50,20.5,,1007,,7
2024-3-1 18:00,29,24.1,75,0,,50,22.3,,1008,,3
2024-3-1 19:00,29,24.1,75,0.3,,30,16.6,,1008,,8
2024-3-1 20:00,29,24.1,75,0.1,,30,16.6,,1009,,7
2024-3-1 21:00,28,25,84,0,,30,16.6,,1010.5,,3
2024-3-1 22:00,28,25,84,0,,30,11.2,,1011,,3
2024-3-1 23:00,28,25,84,0,,10,11.2,,1011,,3
2024-3-2 0:00,28,25,84,0,,10,7.6,,1011,,3
2024-3-2 1:00,28,25,84,0,,10,7.6,,1011,,3
2024-3-2 2:00,27,25,89,0,,10,9.4,,1010,,3
2024-3-2 3:00,27,25,89,0,,360,7.6,,1009,,3
2024-3-2 4:00,27,25,89,0,,360,7.6,,1009,,3
2024-3-2 5:00,27,25,89,0,,350,6,,1009,,3
2024-3-2 6:00,27,24.1,84,0,,10,9.4,,1009,,3
2024-3-2 7:00,27,24.1,84,0,,10,9.4,,1009,,3
2024-3-2 8:00,27,25,89,0,,360,5.4,,1010,,3
2024-3-2 9:00,28,25,84,0,,30,7.6,,1011,,3
2024-3-2 10:00,29,25,79,0,,20,13,,1011,,3
2024-3-2 11:00,30,23.9,70,0,,20,16.6,,1012,,3
2024-3-2 12:00,31,23.9,66,0,,20,14.8,,1011,,3
2024-3-2 13:00,31,23.9,66,6.2,,10,16.6,,1010,,18
2024-3-2 14:00,28,24,79,0.5,,40,20.5,,1009,,8
2024-3-2 15:00,28,25,84,0.4,,40,16.6,,1009,,8
2024-3-2 16:00,28,26,89,0.3,,330,7.6,,1008,,8
2024-3-2 17:00,30,25.1,75,0.3,,30,25.9,,1008,,8
2024-3-2 18:00,29,24.1,75,0.2,,20,20.5,,1009,,17
2024-3-2 19:00,29,23,70,0.3,,30,20.5,,1009,,8
2024-3-2 20:00,28,24,79,0,,20,16.6,,1009,,3
2024-3-2 21:00,27,24.1,84,0,,20,16.6,,1010,,3
2024-3-2 22:00,27,24.1,84,0,,20,14.8,,1011,,3
2024-3-2 23:00,27,24.1,84,0,,20,7.6,,1011,,3
2024-3-3 0:00,27,24.1,84,0,,30,9.4,,1011,,3
2024-3-3 1:00,27,25,89,0,,20,11.2,,1011,,3
2024-3-3 2:00,26,25,94,0,,40,9.4,,1010,,3
2024-3-3 3:00,27,25,89,0,,30,7.6,,1009,,3
2024-3-3 4:00,27,24.1,84,0,,30,14.8,,1009,,3
2024-3-3 5:00,25,24,94,0,,40,9.4,,1009,,3
2024-3-3 6:00,26,24,89,0,,40,16.6,,1010,,3
2024-3-3 7:00,25,24,94,0,,30,11.2,,1010,,3
2024-3-3 8:00,26,24,89,0.2,,40,11.2,,1010,,7
2024-3-3 9:00,26,24,89,0.2,,20,16.6,,1012,,7
2024-3-3 10:00,26,24,89,0.2,,20,14.8,,1012.7,,7
2024-3-3 11:00,26,25,94,0.3,,340,5.4,,1012,,8
2024-3-3 12:00,27,25,89,0.5,,10,13,,1012,,8
2024-3-3 13:00,28,25,84,5.1,,10,11.2,,1011,,9
2024-3-3 14:00,29,25,79,0.2,,10,11.2,,1009,,7
2024-3-3 15:00,27,26,94,0.4,,40,16.6,,1008,,8
2024-3-3 16:00,29,25,79,0.9,,30,18.4,,1008,,8
2024-3-3 17:00,27,26,94,0.8,,340,7.6,,1007,,8
2024-3-3 18:00,28,26,89,0.5,,48,3.6,,1008,,8
2024-3-3 19:00,28,25,84,0,,50,20.5,,1008,,3
2024-3-3 20:00,27,25,89,0,,30,11.2,,1009,,3
2024-3-3 21:00,27,25,89,0,,30,11.2,,1010,,3
2024-3-3 22:00,27,25,89,3.3,,10,11.2,,1011,,18
2024-3-3 23:00,27,25,89,0.9,,30,9.4,,1011,,8
2024-3-4 0:00,27,25,89,0,,20,9.4,,1011,,3
2024-3-4 1:00,27,25,89,0.1,,350,5.4,,1011,,7
2024-3-4 2:00,27,25,89,3.3,,50,9.4,,1010,,9
2024-3-4 3:00,27,25,89,0.2,,10,9.4,,1009,,7
2024-3-4 4:00,27,25,89,0.2,,360,7.6,,1009,,7
2024-3-4 5:00,26,25,94,0,,20,7.6,,1009,,3
2024-3-4 6:00,26,25,94,0,,12,3.6,,1009,,3
2024-3-4 7:00,26,25,94,0.1,,356,1.8,,1009,,7
2024-3-4 8:00,27,25,89,0,,30,5.4,,1010,,3
2024-3-4 9:00,28,25,84,0,,350,5.4,,1011,,3
2024-3-4 10:00,29,25,79,0,,20,11.2,,1012,,3
2024-3-4 11:00,30,25.1,75,0.2,,20,16.6,,1012.2,,7
2024-3-4 12:00,31,25.1,71,0.1,,30,16.6,,1011,,7
2024-3-4 13:00,30,25.1,75,0.8,,300,5.4,,1010,,8
2024-3-4 14:00,30,23.9,70,0,,40,22.3,,1009,,3
2024-3-4 15:00,31,25.1,71,0.6,,30,18.4,,1008,,8
2024-3-4 16:00,30,23.9,70,0.1,,50,20.5,,1007,,7
2024-3-4 17:00,30,23.9,70,0.2,,50,18.4,,1007,,7
2024-3-4 18:00,28,25,84,0.1,,40,20.5,,1008,,7
2024-3-4 19:00,29,25,79,0,,30,16.6,,1008,,3
2024-3-4 20:00,28,25,84,0,,30,11.2,,1009,,2
2024-3-4 21:00,27,25,89,0,,250,7.6,,1010,,3
2024-3-4 22:00,27,25,89,0,,230,5.4,,1011,,2
2024-3-4 23:00,26,25,94,0,,200,7.6,,1011,,3
2024-3-5 0:00,26,25,94,0,,180,13,,1011,,3
2024-3-5 1:00,25,24,94,0,,150,5.4,,1011,,3
2024-3-5 2:00,25,24,94,0.3,,60,5.4,,1011,,17
2024-3-5 3:00,25,24,94,0.4,,24,1.8,,1009,,8
2024-3-5 4:00,25,24,94,0.1,,12,1.8,,1009,,7
2024-3-5 5:00,25,24,94,0.3,,256,1.8,,1009,,17
2024-3-5 6:00,25,25,100,0.8,,64,1.8,,1009,,8
2024-3-5 7:00,25,25,100,2.2,,187,1.8,,1009,,9
2024-3-5 8:00,26,26,100,0.3,,358,1.8,,1010,,8
2024-3-5 9:00,28,26,89,0,,4,3.6,,1011,,3
2024-3-5 10:00,29,25,79,0.3,,30,5.4,,1011,,8
2024-3-5 11:00,31,25.1,71,0.3,,70,11.2,,1011,,8
2024-3-5 12:00,31,26,75,0.5,,74,5.4,,1010,,8
2024-3-5 13:00,31,23.9,66,11.1,,350,7.6,,1009,,9
2024-3-5 14:00,30,25.1,75,9,,340,9.4,,1008,,9
2024-3-5 15:00,26,25,94,0.6,,360,7.6,,1008,,17
2024-3-5 16:00,26,25,94,0.7,,30,9.4,,1008,,8
2024-3-5 17:00,26,25,94,1.4,,360,5.4,,1008,,9
2024-3-5 18:00,26,25,94,1.5,,350,5.4,,1009,,9
2024-3-5 19:00,26,24,89,0.9,,30,9.4,,1009,,8
2024-3-5 20:00,25,24,94,2.8,,276,3.6,,1009,,9
2024-3-5 21:00,26,25,94,0,,20,9.4,,1010,,3
2024-3-5 22:00,25,24,94,0.3,,314,1.8,,1010,,8
2024-3-5 23:00,25,24,94,0,,40,3.6,,1010,,3
2024-3-6 0:00,25,24,94,0.4,,34,1.8,,1010,,8
2024-3-6 1:00,25,25,100,0.7,,280,3.6,,1010,,8
2024-3-6 2:00,25,25,100,1,,358,1.8,,1010,,9
2024-3-6 3:00,25,25,100,0.9,,350,3.6,,1009,,8
2024-3-6 4:00,25,25,100,0.2,,310,3.6,,1008,,7
2024-3-6 5:00,25,25,100,0,,0,0,,1008,,3
2024-3-6 6:00,25,25,100,0,,323,3.6,,1008,,3
2024-3-6 7:00,25,25,100,0,,333,1.8,,1008,,3
2024-3-6 8:00,25,25,100,0,,343,3.6,,1009,,3
2024-3-6 9:00,26,25,94,0,,360,7.6,,1010.8,,3
2024-3-6 10:00,28,25,84,0,,50,7.6,,1011.1,,3
2024-3-6 11:00,30,23.9,70,0,,350,9.4,,1011.3,,3
2024-3-6 12:00,32,25.1,67,0,,340,5.4,,1011,,2
2024-3-6 13:00,33,23.9,59,0,,137,3.6,,1010.2,,3
2024-3-6 14:00,33,25,63,0,,190,9.4,,1009,,3
2024-3-6 15:00,27,26,94,3.9,,140,16.6,,1007,,9
2024-3-6 16:00,26,26,100,0.3,,360,5.4,,1007,,8
2024-3-6 17:00,25,25,100,0,,260,11.2,,1007,,3
2024-3-6 18:00,26,25,94,0,,29,3.6,,1007,,2
2024-3-6 19:00,27,24.1,84,0,,32,1.8,,1007,,3
2024-3-6 20:00,27,25,89,0,,45,3.6,,1008,,3
2024-3-6 21:00,27,25,89,0,,71,3.6,,1008,,3
2024-3-6 22:00,26,25,94,0,,70,1.8,,1009,,3
2024-3-6 23:00,26,25,94,0,,60,3.6,,1009,,3
2024-3-7 0:00,26,25,94,0,,48,1.8,,1009,,3
2024-3-7 1:00,26,25,94,0,,200,5.4,,1009,,3
2024-3-7 2:00,26,25,94,0,,357,1.8,,1008,,3
2024-3-7 3:00,26,25,94,0,,270,1.8,,1008,,3
2024-3-7 4:00,26,25,94,0,,2,1.8,,1008,,3
2024-3-7 5:00,26,25,94,0,,20,5.4,,1007,,3
2024-3-7 6:00,26,25,94,0,,304,1.8,,1008,,2
2024-3-7 7:00,26,25,94,0,,299,1.8,,1008.3,,5
2024-3-7 8:00,26,25,94,0,,350,5.4,,1009.2,,5
2024-3-7 9:00,28,26,89,0,,258,3.6,,1009.8,,5
2024-3-7 10:00,30,26,79,0.1,,56,5.4,,1010.3,,17
2024-3-7 11:00,30,25.1,75,0.2,,350,9.4,,1010.6,,7
2024-3-7 12:00,32,25.1,67,0.3,,330,5.4,,1010,,8
2024-3-7 13:00,33,23.9,59,0.2,,330,9.4,,1009.3,,7
2024-3-7 14:00,27,24.1,84,0.3,,40,20.5,,1007.9,,8
2024-3-7 15:00,26,25,94,7.3,,140,9.4,,1007,,9
2024-3-7 16:00,29,26,84,0.2,,30,5.4,,1006.4,,7
2024-3-7 17:00,26,25,94,0.2,,120,16.6,,1006,,17
2024-3-7 18:00,27,25,89,2.8,,180,7.6,,1006.5,,18
2024-3-7 19:00,27,25,89,0.5,,308,3.6,,1007,,8
2024-3-7 20:00,27,26,94,3.8,,258,1.8,,1008,,9
2024-3-7 21:00,27,26,94,0,,231,1.8,,1008,,3
2024-3-7 22:00,27,26,94,0,,255,1.8,,1009,,3
2024-3-7 23:00,27,26,94,1.1,,60,5.4,,1010,,9
2024-3-8 0:00,27,26,94,0.2,,298,1.8,,1010,,7
2024-3-8 1:00,27,26,94,0.3,,340,1.8,,1009,,17
2024-3-8 2:00,27,26,94,1,,331,3.6,,1009,,9
2024-3-8 3:00,27,26,94,0,,360,5.4,,1008,,3
2024-3-8 4:00,27,25,89,0,,309,3.6,,1008,,3
2024-3-8 5:00,27,25,89,0,,340,6,,1008,,3
2024-3-8 6:00,27,25,89,4.4,,20,5.4,,1008,,9
2024-3-8 7:00,27,25,89,0,,304,3.6,,1009.7,,5
2024-3-8 8:00,27,26,94,0.3,,269,3.6,,1010,,8
2024-3-8 9:00,27,26,94,0,,287,3.6,,1010.9,,3
2024-3-8 10:00,28,25,84,0,,270,5.4,,1011.4,,3
2024-3-8 11:00,29,26,84,0,,319,5.4,,1011.8,,3
2024-3-8 12:00,29,25,79,0.2,,356,5.4,,1011.2,,7
2024-3-8 13:00,30,23.9,70,0.2,,4,3.6,,1010.4,,7
2024-3-8 14:00,31,23.9,66,0,,290,5.4,,1009.4,,3
2024-3-8 15:00,30,25.1,75,0,,13,3.6,,1008.4,,3
2024-3-8 16:00,25,25,100,0,,70,9.4,,1007.4,,3
2024-3-8 17:00,26,25,94,0,,41,1.8,,1007,,3
2024-3-8 18:00,27,25,89,0.1,,40,5.4,,1007.3,,7
2024-3-8 19:00,27,25,89,0,,80,11.2,,1008,,3
2024-3-8 20:00,26,25,94,0,,80,5.4,,1009,,3
2024-3-8 21:00,26,25,94,0,,30,7.6,,1010.2,,3
2024-3-8 22:00,26,25,94,0,,50,5.4,,1010.6,,3
2024-3-8 23:00,26,25,94,0,,60,3.6,,1010.9,,3
2024-3-9 0:00,26,24,89,0,,10,5.4,,1010.8,,3
2024-3-9 1:00,26,24,89,0,,360,7.6,,1010,,3
2024-3-9 2:00,26,24,89,0,,20,5.4,,1009,,3
2024-3-9 3:00,26,24,89,0,,30,7.6,,1009,,3
2024-3-9 4:00,26,24,89,0,,20,7.6,,1008,,3
2024-3-9 5:00,26,24,89,0,,20,9.4,,1008,,3
2024-3-9 6:00,26,24,89,0,,23,3.6,,1008.6,,3
2024-3-9 7:00,26,24,89,0,,20,7.6,,1008,,3
2024-3-9 8:00,27,24.1,84,0,,20,11.2,,1010.4,,3
2024-3-9 9:00,27,24.1,84,0,,30,13,,1010,,3
2024-3-9 10:00,28,24,79,0,,20,14.8,,1011.6,,3
2024-3-9 11:00,30,23.9,70,0,,20,13,,1011.8,,3
2024-3-9 12:00,32,20,49,0,,50,16.6,,1011.4,,3
2024-3-9 13:00,32,23,59,0,,20,14.8,,1010.6,,3
2024-3-9 14:00,33,23.1,56,0,,50,16.6,,1009,,3
2024-3-9 15:00,32,20.9,52,0,,30,18.4,,1008.7,,3
2024-3-9 16:00,32,20,49,0,,50,18.4,,1008,,3
2024-3-9 17:00,31,22.1,59,0,,50,14.8,,1007.8,,3
2024-3-9 18:00,31,23.1,63,0,,60,16.6,,1007.9,,3
2024-3-9 19:00,30,23,66,0,,70,13,,1008.7,,3
2024-3-9 20:00,29,23,70,0,,80,11.2,,1009.3,,3
2024-3-9 21:00,28,24,79,0,,90,9.4,,1010,,3
2024-3-9 22:00,28,24,79,0,,90,7.6,,1011,,3
2024-3-9 23:00,27,25,89,0,,60,5.4,,1011.5,,3
2024-3-10 0:00,27,25,89,0,,40,11.2,,1011,,3
2024-3-10 1:00,27,25,89,0,,40,9.4,,1011.4,,3
2024-3-10 2:00,27,25,89,0,,20,13,,1010.6,,3
2024-3-10 3:00,27,25,89,0,,10,11.2,,1010,,3
2024-3-10 4:00,27,25,89,0,,330,5.4,,1009.7,,3
2024-3-10 5:00,26,24,89,0,,5,3.6,,1010,,3
2024-3-10 6:00,27,24.1,84,0,,340,5.4,,1010.3,,3
2024-3-10 7:00,26,24,89,0,,10,5.4,,1010.6,,3
2024-3-10 8:00,26,25,94,0,,230,5.4,,1011.4,,3
2024-3-10 9:00,27,24.1,84,0,,330,7.6,,1012.3,,3
2024-3-10 10:00,27,24.1,84,0.3,,360,9.4,,1012.7,,17
2024-3-10 11:00,29,24.1,75,0.1,,24,5.4,,1012.8,,17
2024-3-10 12:00,29,24.1,75,0.4,,20,16.6,,1012.3,,8
2024-3-10 13:00,30,25.1,75,0.3,,10,14.8,,1011.3,,17
2024-3-10 14:00,30,23.9,70,3,,10,20.5,,1010,,18
2024-3-10 15:00,31,23.9,66,15,,30,24.1,,1009,,9
2024-3-10 16:00,30,23,66,3.2,,30,25.9,,1008,,9
2024-3-10 17:00,30,23.9,70,2.5,,30,22.3,,1008.9,,9
2024-3-10 18:00,30,23,66,0.7,,30,24.1,,1009,,17
2024-3-10 19:00,29,23,70,0.2,,30,22.3,,1009.4,,17
2024-3-10 20:00,28,24,79,0,,30,20.5,,1011,,3
2024-3-10 21:00,28,24,79,0,,30,16.6,,1011.5,,3
2024-3-10 22:00,28,24,79,0,,10,13,,1013.1,,3
2024-3-10 23:00,28,24,79,0,,10,13,,1013,,3
2024-3-11 0:00,28,24,79,0,,10,9.4,,1013,,3
2024-3-11 1:00,27,24.1,84,0,,20,11.2,,1013,,3
2024-3-11 2:00,27,24.1,84,0,,20,16.6,,1012,,3
2024-3-11 3:00,27,23,79,0,,10,14.8,,1011,,3
2024-3-11 4:00,27,23,79,0,,10,13,,1011,,3
2024-3-11 5:00,27,23,79,0,,20,13,,1011,,3
2024-3-11 6:00,26,23.1,84,0,,10,13,,1011,,3
2024-3-11 7:00,26,23.1,84,0,,10,7.6,,1011,,3
2024-3-11 8:00,26,23.1,84,0,,10,9.4,,1012.4,,3
2024-3-11 9:00,27,23,79,0,,350,9.4,,1013.1,,3
2024-3-11 10:00,28,22.9,74,0,,350,11.2,,1013.6,,3
2024-3-11 11:00,30,21.9,62,0,,20,14.8,,1013.5,,3
2024-3-11 12:00,31,22.1,59,0,,20,22.3,,1013.4,,3
2024-3-11 13:00,32,24.1,63,0,,20,16.6,,1012.3,,3
2024-3-11 14:00,33,23.1,56,0,,360,14.8,,1011.4,,3
2024-3-11 15:00,32,20.9,52,0,,20,24.1,,1010.3,,3
2024-3-11 16:00,33,22.2,53,0,,10,14.8,,1009.5,,3
2024-3-11 17:00,32,22.1,56,0,,20,18.4,,1009,,3
2024-3-11 18:00,31,22.1,59,0,,20,13,,1009.4,,3
2024-3-11 19:00,30,23,66,0,,30,14.8,,1010.2,,3
2024-3-11 20:00,29,23,70,0,,20,11.2,,1011.1,,2
2024-3-11 21:00,29,24.1,75,0,,360,7.6,,1012.1,,3
2024-3-11 22:00,28,22.9,74,0,,30,16.6,,1012.9,,3
2024-3-11 23:00,28,24,79,0,,50,9.4,,1013.4,,3
2024-3-12 0:00,28,24,79,0,,360,5.4,,1013.9,,3
2024-3-12 1:00,28,24,79,0,,350,5.4,,1013.5,,3
2024-3-12 2:00,28,24,79,0,,10,7.6,,1012.9,,3
2024-3-12 3:00,27,24.1,84,0,,10,7.6,,1011.8,,3
2024-3-12 4:00,27,24.1,84,0,,10,7.6,,1011,,3
2024-3-12 5:00,27,24.1,84,0,,342,3.6,,1011.1,,3
2024-3-12 6:00,27,24.1,84,0,,360,9.4,,1011.3,,3
2024-3-12 7:00,27,23,79,0,,10,7.6,,1011.8,,3
2024-3-12 8:00,27,24.1,84,0,,350,7.6,,1012.6,,3
2024-3-12 9:00,28,24,79,0,,360,9.4,,1013.5,,3
2024-3-12 10:00,30,23,66,0,,20,20.5,,1013.5,,3
2024-3-12 11:00,31,23.1,63,0,,10,16.6,,1013.5,,3
2024-3-12 12:00,32,23,59,0,,20,16.6,,1013,,3
2024-3-12 13:00,33,22.2,53,0.1,,340,13,,1012.1,,7
2024-3-12 14:00,32,23,59,0,,350,13,,1011.2,,3
2024-3-12 15:00,33,23.1,56,0,,20,16.6,,1010.2,,3
2024-3-12 16:00,31,23.1,63,0,,30,29.5,,1010,,3
2024-3-12 17:00,32,23,59,0,,30,22.3,,1009,,3
2024-3-12 18:00,31,23.1,63,0,,20,20.5,,1009,,3
2024-3-12 19:00,29,22,66,0,,40,24.1,,1011,,3
2024-3-12 20:00,28,22.9,74,0,,30,18.4,,1011,,3
2024-3-12 21:00,28,22.9,74,0,,20,16.6,,1012,,3
2024-3-12 22:00,28,22.9,74,0,,360,9.4,,1012,,3
2024-3-12 23:00,28,24,79,0,,10,9.4,,1013,,3
2024-3-13 0:00,27,23,79,0,,10,9.4,,1013,,3
2024-3-13 1:00,27,23,79,0,,10,11.2,,1013,,3
2024-3-13 2:00,26,23.1,84,0,,360,5.4,,1012.5,,3
2024-3-13 3:00,27,23,79,0,,20,11.2,,1011,,1
2024-3-13 4:00,26,23.1,84,0,,360,9.4,,1011,,3
2024-3-13 5:00,26,23.1,84,0,,350,4,,1011,,3
2024-3-13 6:00,26,23.1,84,0,,10,9.4,,1011,,1
2024-3-13 7:00,26,23.1,84,0,,20,11.2,,1011,,1
2024-3-13 8:00,26,23.1,84,0,,360,7.6,,1012.3,,3
2024-3-13 9:00,28,22.9,74,0,,360,9.4,,1012.9,,3
2024-3-13 10:00,29,23,70,0,,20,18.4,,1013,,3
2024-3-13 11:00,31,23.1,63,0,,20,18.4,,1013.3,,3
2024-3-13 12:00,32,22.1,56,0,,20,22.3,,1012.9,,3
2024-3-13 13:00,32,22.1,56,0,,20,20.5,,1012.2,,3
2024-3-13 14:00,33,19.8,46,0,,20,20.5,,1011.1,,2
2024-3-13 15:00,33,19.8,46,0,,20,18.4,,1010.1,,2
2024-3-13 16:00,33,19.8,46,0,,20,20.5,,1009.4,,2
2024-3-13 17:00,33,19.1,44,0,,30,20.5,,1009,,2
2024-3-13 18:00,31,20,52,0,,30,24.1,,1008.9,,3
2024-3-13 19:00,30,21.9,62,0,,30,22.3,,1009.1,,3
2024-3-13 20:00,29,23,70,0,,40,18.4,,1010.1,,3
2024-3-13 21:00,28,22.9,74,0,,30,14.8,,1011,,3
2024-3-13 22:00,28,22.9,74,0,,30,13,,1012,,2
